OBJECTID,FID_1,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,SHAPE_Leng,GlobalID,CreationDa,Creator,EditDate,Editor,SHAPE_Le_1,Shape_Length,Shape_Area,FID,Site_Name,Site_Score,Site_EPA_I,SEMS_ID,Region_ID,State_1,City_1,County_1,Status_1,Latitude,Longitude,Proposed_D,Listing_Da,Constructi,Construc_1,NOID_Date,Deletion_D,Site_Listi,Site_Progr,Proposed_F,Listing_FR,NOID_FR_No,Deletion_F,Restoratio,Site_has_h,x,y,Status_2,BUFF_DIST,ORIG_FID
11,192,10004024,FCI CUMBERLAND,14601 BURBRIDGE RD SE,CUMBERLAND,MD,21502,-999,(301) 784-1000,FEDERAL,OPEN,1011,ALLEGANY,24001,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/cum/,2/16/2016 0:00:00,IMAGERY/OTHER,12/16/2019 0:00:00,https://www.bop.gov/locations/,MEDIUM,768,0.016258292809200,{FE6F8C2D-E906-458E-8047-986870514BFF},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,2033.958501881472330,0.013036046952491,0.000006228689621,11,"Alabama Plating Company, Inc.",30.2,ALD004022448,400129,4,Alabama,Vincent,Shelby,NPL Site,33.399721999999997,-86.405000000000001,8/24/2000 0:00:00,9/18/2012,6/21/2018,1198,NA,NA,<a href=""https://semspub.epa.gov/src/document/04/11121061"" target=""_blank"">ALD004022448 (PDF)</a>,"<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400129"" target=""_blank"">Alabama Plating Company, Inc.</a>",<a href=""http://www.gpo.gov/fdsys/pkg/FR-2000-08-24/pdf/00-21524.pdf"" target=""_blank"">08/24/2000 (PDF)</a>,<a href=""http://www.gpo.gov/fdsys/pkg/FR-2012-09-18/pdf/2012-22851.pdf"" target=""_blank"">09/18/2012 (PDF)</a>,NA,NA,NA,No,-9618560.601989999413490,3948481.358349999878556,Active,3.000000000000000,12
12,199,10001936,BUTTE PRE-RELEASE / WOMEN'S TRANSITIONAL CENTER,62 W BROADWAY ST,BUTTE,MT,59701,-999,(406) 496-5070,STATE,OPEN,204,SILVER BOW,30093,USA,922140,CORRECTIONAL INSTITUTIONS,https://cor.mt.gov/FamilyFriends/Visiting/VisitingButtePrerelease,12/8/2017 0:00:00,IMAGERY/OTHER,1/31/2020 0:00:00,http://www.cccscorp.com/programs/,MINIMUM,220,0.001565012559060,{F868CD52-1B89-4B2F-AFD2-44358425DC97},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,201.546107304383099,0.001565012559056,0.000000140056694,12,Anniston Army Depot (Southeast Industrial Area),51.91,AL3210020027,400443,4,Alabama,Anniston,Calhoun,NPL Site,33.659438999999999,-85.969438999999994,7/22/1987 0:00:00,3/13/1989,NA,NA,NA,NA,<a href=""https://semspub.epa.gov/src/document/04/11121396"" target=""_blank"">AL3210020027 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400443"" target=""_blank"">Anniston Army Depot (Southeast Industrial Area)</a>,<a href=""https://semspub.epa.gov/src/document/11/189646"" target=""_blank"">07/22/1987 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189630"" target=""_blank"">03/13/1989 (PDF)</a>,NA,NA,NA,No,-9570074.173259999603033,3983164.161100000143051,Active,3.000000000000000,13
13,200,10006939,HOPE HALL,811 E FRANKLIN ST,EVANSVILLE,IN,47711,-999,(812) 423-1949,STATE,OPEN,-999,VANDERBURGH,18163,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.in.gov/idoc/2850.htm,4/22/2020 0:00:00,IMAGERY,4/30/2020 0:00:00,https://www.in.gov/idoc/2850.htm,NOT AVAILABLE,100,0.002065814788050,{4FCCC372-8A4E-4F03-8768-F7420D215283},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,241.361326820929349,0.002065814788049,0.000000160388518,13,Mid-South Wood Products,45.87,ARD092916188,600136,6,Arkansas,Mena,Polk,NPL Site,34.569699999999997,-94.256600000000006,12/30/1982 0:00:00,9/8/1983,9/28/1989,39,NA,NA,<a href=""https://semspub.epa.gov/src/document/06/300333"" target=""_blank"">ARD092916188 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0600136"" target=""_blank"">Mid-South Wood Products</a>,<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>,NA,NA,NA,No,-10492596.715900000184774,4105557.762819999828935,Active,3.000000000000000,14
14,204,10006844,KLAMATH COUNTY JUVENILE DEPARTMENT,3331 VANDENBERG ROAD,KLAMATH FALLS,OR,97601,-999,(541) 884-4167,COUNTY,OPEN,-999,KLAMATH,41035,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.klamathcounty.org/329/Juvenile,4/17/2018 0:00:00,IMAGERY/OTHER,1/24/2020 0:00:00,https://www.klamathcounty.org/329/Juvenile,JUVENILE,-999,0.003367769497620,{26EA8F8F-0BAD-4075-B7DF-B5F6C9F44296},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,422.748450877635662,0.003367769497619,0.000000369977862,14,Midland Products,30.77,ARD980745665,600216,6,Arkansas,"Birta, Ola",Yell,NPL Site,35.024999999999999,-93.203889000000004,10/15/1984 0:00:00,6/10/1986,12/21/1993,223,NA,NA,<a href=""https://semspub.epa.gov/src/document/06/300334"" target=""_blank"">ARD980745665 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0600216"" target=""_blank"">Midland Products</a>,<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>,NA,NA,NA,No,-10375409.463400000706315,4167279.063409999944270,Active,3.000000000000000,15
15,221,10002973,LINN COUNTY JAIL,1115 SE JACKSON ST,ALBANY,OR,97322,-999,(541) 967-3901,COUNTY,OPEN,204,LINN,41043,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.linnsheriff.org/,4/17/2018 0:00:00,IMAGERY/OTHER,1/24/2020 0:00:00,https://www.linnsheriff.org/,MAXIMUM,230,0.008084336014810,{D2A4B6B2-7375-4718-9584-46E1A90C1F56},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,1041.222376251137803,0.008084336014805,0.000001052030896,15,"Vertac, Inc.",65.46,ARD000023440,600023,6,Arkansas,Jacksonville,Pulaski,NPL Site,34.878000000000000,-92.131200000000007,12/30/1982 0:00:00,9/8/1983,8/31/1998,527,NA,NA,<a href=""https://semspub.epa.gov/src/document/06/300335"" target=""_blank"">ARD000023440 (PDF)</a>,"<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0600023"" target=""_blank"">Vertac, Inc.</a>",<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>,NA,NA,NA,No,-10255998.270199999213219,4147314.166089999955148,Active,3.000000000000000,16
16,229,10002276,ADAMS COUNTY ADULT CORRECTIONAL COMPLEX,45 MAJOR BELL LANE,GETTYSBURG,PA,17325,8265,(717) 334-7671,COUNTY,OPEN,287,ADAMS,42001,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.cor.pa.gov/Facilities/CountyPrisons/Pages/Inspection-Schedule,-Statistics-And-General-Info.aspx, http://www.cor.pa.gov/Facilities/CountyPrisons/Pages/County-Prison-Contact-Info.aspx",4/17/2018 0:00:00,IMAGERY/OTHER,1/28/2020 0:00:00,http://www.adamscounty.us/Dept/ACF/Pages/default.aspx,NOT AVAILABLE,449,0.010016085024500,{1E5DC01B-45B7-47BA-9DF2-CF641FC4F163},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,1238.792159233119719,0.010016085024495,0.000002019600859,16,"Arkwood, Inc.",28.95,ARD084930148,600124,6,Arkansas,Omaha,Boone,NPL Site,36.445000000000000,-93.196399999999997,9/18/1985 0:00:00,3/31/1989,6/28/1996,360,NA,NA,<a href=""https://semspub.epa.gov/src/document/06/300336"" target=""_blank"">ARD084930148 (PDF)</a>,"<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0600124"" target=""_blank"">Arkwood, Inc.</a>",<a href=""https://semspub.epa.gov/src/document/11/189643"" target=""_blank"">09/18/1985 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189631"" target=""_blank"">03/31/1989 (PDF)</a>,NA,NA,NA,No,-10374575.791799999773502,4362026.717950000427663,Active,3.000000000000000,17
17,230,10001985,BURNET COUNTY JAIL / SHERIFF,1601 E POLK ST,BURNET,TX,78611,-999,(512) 715-8600,COUNTY,OPEN,266,BURNET,48053,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://www.burnetsheriff.com/jail/",3/1/2018 0:00:00,IMAGERY/OTHER,2/11/2020 0:00:00,https://www.burnetsheriff.com/jail/,NOT AVAILABLE,595,0.004862491004990,{BEB1C98A-6D84-4EBD-9087-E8D92AA156E2},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,588.288954353372333,0.004862491004988,0.000000915727900,17,"Popile, Inc.",50.03,ARD008052508,603790,6,Arkansas,El Dorado,Union,NPL Site,33.182499999999997,-92.673333000000000,2/7/1992 0:00:00,10/14/1992,9/28/2001,801,NA,NA,<a href=""https://semspub.epa.gov/src/document/06/300277"" target=""_blank"">ARD008052508 (PDF)</a>,"<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0603790"" target=""_blank"">Popile, Inc.</a>",<a href=""https://semspub.epa.gov/src/document/11/189653"" target=""_blank"">02/07/1992 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189625"" target=""_blank"">10/14/1992 (PDF)</a>,NA,NA,NA,No,-10316348.239700000733137,3919552.915289999917150,Active,3.000000000000000,18
18,241,10003462,SALT LAKE COUNTY METRO JAIL,3415 S 900 W,SALT LAKE CITY,UT,84119,-999,(385) 468-8400,COUNTY,OPEN,2353,SALT LAKE,49035,USA,922140,CORRECTIONAL INSTITUTIONS,http://slsheriff.org/page_metro_about.php,5/2/2018 0:00:00,IMAGERY/OTHER,2/20/2020 0:00:00,http://slsheriff.org/page_metro_about.php,MAXIMUM,1696,0.009715070611650,{8658B5E9-327C-467A-9D4A-6D565BE59A30},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,1235.396906380640303,0.009715070611647,0.000004645214765,18,Mountain Pine Pressure Treating,41.93,ARD049658628,603651,6,Arkansas,Plainview,Yell,NPL Site,34.984166999999999,-93.302222000000000,4/23/1999 0:00:00,7/22/1999,9/28/2005,959,NA,NA,<a href=""https://semspub.epa.gov/src/document/06/300304"" target=""_blank"">ARD049658628 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0603651"" target=""_blank"">Mountain Pine Pressure Treating</a>,<a href=""http://www.gpo.gov/fdsys/pkg/FR-1999-04-23/pdf/99-10236.pdf"" target=""_blank"">04/23/1999 (PDF)</a>,<a href=""http://www.gpo.gov/fdsys/pkg/FR-1999-07-22/pdf/99-18602.pdf"" target=""_blank"">07/22/1999 (PDF)</a>,NA,NA,NA,No,-10386355.842900000512600,4161729.710719999857247,Active,3.000000000000000,19
19,247,10006875,TOOELE COUNTY DETENTION CENTER,1960 S MAIN,TOOELE,UT,84074,-999,(435) 277-4200,COUNTY,OPEN,-999,TOOELE,49045,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.tooelecountysheriff.org/index.php/corrections-division/,5/3/2018 0:00:00,IMAGERY/OTHER,2/20/2020 0:00:00,http://www.tooelecountysheriff.org/index.php/corrections-division/,NOT AVAILABLE,277,0.005509345991330,{013135FF-496E-4E7D-B361-EAE57F79758F},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,674.181269608398679,0.001974963566226,0.000000143640447,19,Ouachita Nevada Wood Treater,50,ARD042755231,604486,6,Arkansas,Reader,Ouachita,NPL Site,33.759453000000001,-93.104258000000002,2/4/2000 0:00:00,5/11/2000,9/21/2006,983,NA,NA,<a href=""https://semspub.epa.gov/src/document/06/300310"" target=""_blank"">ARD042755231 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0604486"" target=""_blank"">Ouachita Nevada Wood Treater</a>,<a href=""http://www.gpo.gov/fdsys/pkg/FR-2000-02-04/pdf/00-2475.pdf"" target=""_blank"">02/04/2000 (PDF)</a>,<a href=""http://www.gpo.gov/fdsys/pkg/FR-2000-05-11/pdf/00-11562.pdf"" target=""_blank"">05/11/2000 (PDF)</a>,NA,NA,NA,No,-10364318.591199999675155,3996547.993629999924451,Active,3.000000000000000,20
20,254,10006313,BALDWIN PARK JAIL,14403 EAST PACIFIC AVENUE,BALDWIN PARK,CA,91706,-999,(626) 960-1955,LOCAL,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.geogroup.com/Locations,5/16/2018 0:00:00,IMAGERY/OTHER,11/25/2019 0:00:00,http://www.baldwinparkpolice.com/index.php?s=jail,NOT AVAILABLE,32,0.002363867844360,{7C6D7EBC-B9F1-47C6-80BD-C90F520B7006},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,295.551533461118652,0.002363867844358,0.000000203161286,20,Cedar Chemical Corporation,NA,ARD990660649,600295,6,Arkansas,West Helena,Phillips,NPL Site,34.520600000000002,-90.651700000000005,3/15/2012 0:00:00,9/18/2012,NA,NA,NA,NA,<a href=""https://semspub.epa.gov/src/document/06/300062"" target=""_blank"">ARD990660649 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0600295"" target=""_blank"">Cedar Chemical Corporation</a>,<a href=""http://www.gpo.gov/fdsys/pkg/FR-2012-03-15/pdf/2012-6328.pdf"" target=""_blank"">03/15/2012 (PDF)</a>,<a href=""http://www.gpo.gov/fdsys/pkg/FR-2012-09-18/pdf/2012-22851.pdf"" target=""_blank"">09/18/2012 (PDF)</a>,NA,NA,NA,No,-10091301.083499999716878,4098921.945499999914318,Active,3.000000000000000,21
21,267,10003630,GALLATIN COUNTY DETENTION CENTER,605 SOUTH 16TH AVE,BOZEMAN,MT,59715,-999,(406) 582-2130,COUNTY,OPEN,151,GALLATIN,30031,USA,922140,CORRECTIONAL INSTITUTIONS,https://gallatincomt.virtualtownhall.net/detention-center,3/29/2018 0:00:00,IMAGERY/OTHER,1/31/2020 0:00:00,http://gallatincomt.virtualtownhall.net/Public_Documents/GallatinCoMT_WebDocs/departments,NOT AVAILABLE,160,0.005448150600760,{2EB71768-C913-4663-B20D-9EB968FFA174},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,726.807685602635274,0.005448150600761,0.000001487434035,21,MacMillan Ring Free Oil,50,ARD008049207,600064,6,Arkansas,Norphlet,Union,NPL Site,33.308360000000000,-92.656880000000001,12/12/2013 0:00:00,5/12/2014,NA,NA,NA,NA,<a href=""https://semspub.epa.gov/src/document/06/300067"" target=""_blank"">ARD008049207 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0600064"" target=""_blank"">MacMillan Ring Free Oil</a>,<a href=""http://www.gpo.gov/fdsys/pkg/FR-2013-12-12/pdf/2013-29349.pdf"" target=""_blank"">12/12/2013 (PDF)</a>,<a href=""http://www.gpo.gov/fdsys/pkg/FR-2014-05-12/pdf/2014-10831.pdf"" target=""_blank"">05/12/2014 (PDF)</a>,NA,NA,NA,No,-10314516.700099999085069,3936305.486949999816716,Active,3.000000000000000,22
22,278,10003105,FRANKLIN COUNTY JAIL,1804 OPPORTUNITY AVE,CHAMBERSBURG,PA,17201,7841,(717) 264-9513,COUNTY,OPEN,423,FRANKLIN,42055,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.cor.pa.gov/Facilities/CountyPrisons/Pages/Inspection-Schedule,-Statistics-And-General-Info.aspx, http://www.cor.pa.gov/Facilities/CountyPrisons/Pages/County-Prison-Contact-Info.aspx",4/18/2018 0:00:00,IMAGERY/OTHER,1/29/2020 0:00:00,http://www.franklincountypa.gov/index.php?section=judicial_jail,NOT AVAILABLE,468,0.005738987477530,{F00CEF76-723E-4B40-9238-3A6601F46557},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,719.297034619783062,0.005738987477530,0.000001416634089,22,Indian Bend Wash Area,42.24,AZD980695969,900673,9,Arizona,Scottsdale,Maricopa,NPL Site,33.466669000000003,-111.908299999999997,12/30/1982 0:00:00,9/8/1983,9/28/2006,999,NA,NA,<a href=""https://semspub.epa.gov/src/document/09/2400205"" target=""_blank"">AZD980695969 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0900673"" target=""_blank"">Indian Bend Wash Area</a>,<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>,NA,NA,NA,<a href=""https://www.epa.gov/superfund/partially-deleted-national-priorities-list-npl-sites-site-name"" target=""_blank"">Yes</a>,-12457574.971499999985099,3957411.555629999842495,Active,3.000000000000000,23
23,286,10003244,WARREN COUNTY JAIL,200 SKYLINE VISTA DR,FRONT ROYAL,VA,22630,-999,NOT AVAILABLE,COUNTY,CLOSED,0,WARREN,51187,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.warrencountysheriff.org/divisions/corrections,5/4/2018 0:00:00,IMAGERY/OTHER,2/24/2020 0:00:00,https://www.warrencountysheriff.org/divisions/corrections,NOT AVAILABLE,375,0.002292131082340,{93F52816-DC48-497E-8559-14EFC7557AFD},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,291.214456316385963,0.002292131082341,0.000000237465133,23,Phoenix-Goodyear Airport Area,45.91,AZD980695902,900672,9,Arizona,"Avondale, Goodyear",Maricopa,NPL Site,33.429718999999999,-112.365300000000005,12/30/1982 0:00:00,9/8/1983,NA,NA,NA,NA,<a href=""https://semspub.epa.gov/src/document/09/2400207"" target=""_blank"">AZD980695902 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0900672"" target=""_blank"">Phoenix-Goodyear Airport Area</a>,<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>,NA,NA,NA,No,-12508447.978800000622869,3952481.867759999819100,Active,3.000000000000000,24
24,312,10003325,PORTSMOUTH CITY JAIL,701 CRAWFORD ST,PORTSMOUTH,VA,23704,-999,(757) 393-8210,LOCAL,OPEN,510,PORTSMOUTH,51740,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.portsmouthva.gov/333/Divisions,5/22/2018 0:00:00,IMAGERY/OTHER,2/24/2020 0:00:00,https://www.portsmouthva.gov/333/Divisions,NOT AVAILABLE,-999,0.003881310615900,{9A234140-E120-490E-817A-F9AE04DD4AA1},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,500.130043354576515,0.003881310615897,0.000000452653256,24,Tucson International Airport Area,57.8,AZD980737530,900684,9,Arizona,Tucson,Pima,NPL Site,32.105561000000002,-110.933300000000003,12/30/1982 0:00:00,9/8/1983,NA,NA,NA,NA,<a href=""https://semspub.epa.gov/src/document/09/2400209"" target=""_blank"">AZD980737530 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0900684"" target=""_blank"">Tucson International Airport Area</a>,<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>,NA,NA,NA,No,-12349038.468000000342727,3777175.138900000136346,Active,3.000000000000000,25
25,318,10002962,NORTHERN OREGON REG.CORRECTIONAL FACILITY,201 WEBBER STREET,THE DALLES,OR,97058,-999,(541) 298-1576,COUNTY,OPEN,131,WASCO,41065,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.norcor.co/,4/16/2018 0:00:00,IMAGERY/OTHER,1/24/2020 0:00:00,http://www.norcor.co/,NOT AVAILABLE,154,0.003654700496650,{88885B88-9903-4190-A6C1-D5A178F6C9D1},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,474.552208794314765,0.003654700496649,0.000000587693542,25,Hassayampa Landfill,42.79,AZD980735666,900677,9,Arizona,Hassayampa,Maricopa,NPL Site,33.368330999999998,-112.748300000000000,6/10/1986 0:00:00,7/22/1987,9/30/1997,490,NA,NA,<a href=""https://semspub.epa.gov/src/document/09/2400211"" target=""_blank"">AZD980735666 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0900677"" target=""_blank"">Hassayampa Landfill</a>,<a href=""https://semspub.epa.gov/src/document/11/189644"" target=""_blank"">06/10/1986 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>,NA,NA,NA,No,-12551083.343800000846386,3944296.418490000069141,Active,3.000000000000000,26
26,320,10002963,NORTHERN OREGON REG. JUVENILE FACILITY,211 WEBBER STREET,THE DALLES,OR,97058,-999,(541) 298-1447,COUNTY,OPEN,-999,WASCO,41065,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.norcor.co/,4/16/2018 0:00:00,IMAGERY/OTHER,1/24/2020 0:00:00,http://www.norcor.co/,JUVENILE,32,0.003933262588090,{9C38ADB6-38A0-464A-BA20-F8AB0141321B},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,509.788271174860256,0.003933262588089,0.000000472379568,26,Yuma Marine Corps Air Station,32.24,AZ0971590062,900885,9,Arizona,Yuma,Yuma,NPL Site,32.654581000000000,-114.588800000000006,6/24/1988 0:00:00,2/21/1990,9/20/2000,720,NA,NA,<a href=""https://semspub.epa.gov/src/document/09/2400157"" target=""_blank"">AZ0971590062 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0900885"" target=""_blank"">Yuma Marine Corps Air Station</a>,<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189635"" target=""_blank"">02/21/1990 (PDF)</a>,NA,NA,NA,No,-12755966.866599999368191,3849544.608990000095218,Active,3.000000000000000,27
27,336,10003072,NORTHAMPTON COUNTY JUVENILE JUSTICE CENTER,650 FERRY ST,EASTON,PA,18042,-999,(610) 829-6850,COUNTY,OPEN,-999,NORTHAMPTON,42095,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.nccpa.org/contacts/,4/18/2018 0:00:00,IMAGERY/OTHER,1/30/2020 0:00:00,http://www.nccpa.org/juvenile-justice-center,JUVENILE,84,0.003871382921560,{4B151822-EDB0-422F-A645-D241ABA627A9},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,477.539033324777051,0.003871382921558,0.000000658627500,27,Williams Air Force Base,37.93,AZ7570028582,900890,9,Arizona,Chandler,Maricopa,NPL Site,33.306950000000001,-111.651899999999998,7/14/1989 0:00:00,11/21/1989,NA,NA,NA,NA,<a href=""https://semspub.epa.gov/src/document/09/2400169"" target=""_blank"">AZ7570028582 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0900890"" target=""_blank"">Williams Air Force Base</a>,<a href=""https://semspub.epa.gov/src/document/11/189650"" target=""_blank"">07/14/1989 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189634"" target=""_blank"">11/21/1989 (PDF)</a>,NA,NA,NA,No,-12429032.654100000858307,3936117.675420000217855,Active,3.000000000000000,28
28,337,10002983,KLAMATH COUNTY JAIL,3201 VANDENBERG RD,KLAMATH FALLS,OR,97603,-999,(541) 883-4197,COUNTY,OPEN,124,KLAMATH,41035,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.klamathcounty.org/307/Divisions,4/17/2018 0:00:00,IMAGERY/OTHER,1/24/2020 0:00:00,http://www.klamathcounty.org/307/Divisions,NOT AVAILABLE,192,0.005593924513160,{88E25DC8-65AA-4ADF-BA13-2C1D0E47055F},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,709.442193981747550,0.005593924513161,0.000000783741878,28,"Motorola, Inc. (52nd Street Plant)",40.83,AZD009004177,900517,9,Arizona,Phoenix,Maricopa,NPL Site,33.461669000000001,-111.970799999999997,6/24/1988 0:00:00,10/4/1989,NA,NA,NA,NA,<a href=""https://semspub.epa.gov/src/document/09/2400199"" target=""_blank"">AZD009004177 (PDF)</a>,"<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0900517"" target=""_blank"">Motorola, Inc. (52nd Street Plant)</a>",<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189633"" target=""_blank"">10/04/1989 (PDF)</a>,NA,NA,NA,No,-12464532.439699999988079,3956744.357249999884516,Active,3.000000000000000,29
29,339,10001866,WOMEN'S RESIDENTIAL CORRECTIONAL FACILITY,1917 HICKMAN ROAD,DES MOINES,IA,50314,-999,(515) 242-6325,STATE,OPEN,49,POLK,19153,USA,922140,CORRECTIONAL INSTITUTIONS,http://fifthdcs.com/addresses.cfm?location=womens,7/1/2016 0:00:00,IMAGERY/OTHER,12/11/2019 0:00:00,https://doc.iowa.gov/about-us/about-community-based-corrections/5th-judicial-district,NOT AVAILABLE,48,0.002691400232000,{929B4162-6A53-4E45-A3F8-E914EB1CE390},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,336.562825613614734,0.002691400231999,0.000000398585930,29,Apache Powder Co.,39.09,AZD008399263,900510,9,Arizona,St. David,Cochise,NPL Site,31.879999999999999,-110.239999999999995,6/24/1988 0:00:00,8/30/1990,9/26/2008,1057,NA,NA,<a href=""https://semspub.epa.gov/src/document/09/2400200"" target=""_blank"">AZD008399263 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0900510"" target=""_blank"">Apache Powder Co.</a>,<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189637"" target=""_blank"">08/30/1990 (PDF)</a>,NA,NA,NA,No,-12271860.665100000798702,3747569.049349999986589,Active,3.000000000000000,30
